,images,Text,confidenceOCR
2717,images/Cropped Image5580.jpg,rt,0.42257127127326494
2718,images/Cropped Image5580.jpg,'EVOLUTION,0.4671679905343749
2719,images/Cropped Image5581.jpg,t,0.5926524357352072
2720,images/Cropped Image5581.jpg,'EVOLUTION,0.5836969633478035
2721,images/Cropped Image5582.jpg,SVITZER ADIRA,0.7785017731715155
2722,images/Cropped Image5583.jpg,SVITZER ADIRA,0.4010452784034162
2723,images/Cropped Image5584.jpg,SVITZER ADIRA,0.3910208615939487
2724,images/Cropped Image5591.jpg,CELESTINE,0.9961425193895377
2725,images/Cropped Image5592.jpg,LNG,0.9988136800825339
2726,images/Cropped Image5592.jpg,RAMANDA,0.9992910390093399
2727,images/Cropped Image5594.jpg,LNG,0.9830643534660339
2728,images/Cropped Image5594.jpg,RAMANDA,0.9991440263277346
2729,images/Cropped Image5595.jpg,Milson Dieppe,0.3919079220969648
2730,images/Cropped Image5595.jpg,MI70 n,0.1271427408554639
2731,images/Cropped Image5596.jpg,MTI0 n,0.15913901654928356
2732,images/Cropped Image5597.jpg,TT0 n,0.40617017520963916
2733,images/Cropped Image5598.jpg,Milson Dieppe,0.39832666803976025
2734,images/Cropped Image5598.jpg,MT 0 n,0.19295604014463225
2735,images/Cropped Image5599.jpg,AdapearL,0.5644050587523918
2736,images/Cropped Image5602.jpg,ADAPEARL,0.9317132906997847
2737,images/Cropped Image5604.jpg,ADAPEARL,0.8117850410448763
2738,images/Cropped Image5605.jpg,MaRe,0.14767290651798248
2739,images/Cropped Image5605.jpg,) ) > )>5)),0.32511214449289777
2740,images/Cropped Image5605.jpg,VMHISKESTUcSIL,0.18989277034374616
2741,images/Cropped Image5607.jpg,)) )))))55)),0.10905305526750882
2742,images/Cropped Image5607.jpg,VMMISKESTUCSIL,0.32514752790126344
2743,images/Cropped Image5608.jpg,Mars,0.14227162301540375
2744,images/Cropped Image5608.jpg,) ) )>>)),0.307046874457012
2745,images/Cropped Image5610.jpg,RMS RATINGEN,0.9952363981370961
2746,images/Cropped Image5610.jpg,RMS,0.9920473315602688
2747,images/Cropped Image5611.jpg,RMS,0.9948523222944563
2748,images/Cropped Image5612.jpg,RMS RATINGEN,0.9909058495349261
2749,images/Cropped Image5612.jpg,RMS,0.9974234801777487
2750,images/Cropped Image5614.jpg,RMS RATINGEN,0.9227106448619344
2751,images/Cropped Image5616.jpg,OOCL,0.7988862991333008
2752,images/Cropped Image5616.jpg,Japan,0.24233835317234523
2753,images/Cropped Image5616.jpg,C,0.29174275561912566
2754,images/Cropped Image5617.jpg,THULELAND,0.9234956132942518
2755,images/Cropped Image5622.jpg,Msc MELINE,0.8865370412839839
2756,images/Cropped Image5622.jpg,M $ €,0.6754287455685325
2757,images/Cropped Image5626.jpg,HMM,0.6840332460158068
2758,images/Cropped Image5629.jpg,HAVEN HORNBLL,0.9170875168598667
2759,images/Cropped Image5635.jpg,THALASSA AXa,0.11761407620119875
2760,images/Cropped Image5637.jpg,svitzer KENt,0.4021483105671622
2761,images/Cropped Image5638.jpg,svitzer KEnt,0.39180534802388606
2762,images/Cropped Image5641.jpg,svitzer KEnt,0.3703294261250487
2763,images/Cropped Image5642.jpg,svitzer Kent,0.46027923126530024
2764,images/Cropped Image5643.jpg,Porkolhelkslowd,0.14212184821052684
2765,images/Cropped Image5643.jpg,Arklow rebel,0.4125447689962522
2766,images/Cropped Image5644.jpg,arklow rebel,0.35292465537123874
2767,images/Cropped Image5646.jpg,Arklow rebel,0.4277845490970888
2768,images/Cropped Image5649.jpg,"M,$ , €",0.22481366092709257
2769,images/Cropped Image5654.jpg,D0C,0.1139315447652181
2770,images/Cropped Image5656.jpg,YONc,0.15611764788627625
2771,images/Cropped Image5656.jpg,Kon,0.244266758945735
2772,images/Cropped Image5664.jpg,AMBItIOn,0.11427422452012896
2773,images/Cropped Image5666.jpg,PILoTs,0.327700463565006
2774,images/Cropped Image5666.jpg,ORC,0.9708486338411366
2775,images/Cropped Image5666.jpg,LEADER,0.9159197934554211
2776,images/Cropped Image5669.jpg,PILotS-,0.41609654658668854
2777,images/Cropped Image5669.jpg,ORE,0.3324574754910684
2778,images/Cropped Image5680.jpg,9444340,0.9932541160468372
2779,images/Cropped Image5680.jpg,VT 755LN,0.4753937336271358
2780,images/Cropped Image5680.jpg,vos PRELUDE,0.8496550885634905
2781,images/Cropped Image5681.jpg,9444340,0.7081652997468082
2782,images/Cropped Image5681.jpg,vos PRELUDE,0.8221832550510872
2783,images/Cropped Image5681.jpg,UT 755LN,0.42657120407987564
2784,images/Cropped Image5682.jpg,UT755XL,0.37603085160830235
2785,images/Cropped Image5682.jpg,HIGHLANDKNIGHT,0.9678138396898125
2786,images/Cropped Image5682.jpg,EZONE,0.9336638882303021
2787,images/Cropped Image5683.jpg,Ut755XL,0.4719023985939822
2788,images/Cropped Image5683.jpg,HIGHLANDKNIGHT,0.8421942714708628
2789,images/Cropped Image5683.jpg,RESCUE ZONE,0.9007363269060171
2790,images/Cropped Image5684.jpg,VIKkINg,0.2281630458415621
2791,images/Cropped Image5684.jpg,Putford,0.582060883565455
2792,images/Cropped Image5685.jpg,Putford,0.5212128775473919
2793,images/Cropped Image5685.jpg,VikIng,0.16547554647075516
2794,images/Cropped Image5686.jpg,Putford,0.7241421979374866
2795,images/Cropped Image5686.jpg,VIKINg,0.26469060938225336
2796,images/Cropped Image5687.jpg,RESCUEZONE,0.4340002881810714
2797,images/Cropped Image5687.jpg,075,0.11371036243959563
2798,images/Cropped Image5688.jpg,VOS TRADER,0.8119901414819436
2799,images/Cropped Image5688.jpg,RESCVEZONE,0.3365892828465447
2800,images/Cropped Image5689.jpg,VOS TRADER,0.6345363930678076
2801,images/Cropped Image5691.jpg,WMANSAFETYBOATSERVIC?,0.27759871689095095
2802,images/Cropped Image5691.jpg,COXU,0.2322053164243698
2803,images/Cropped Image5691.jpg,Jila,0.22826772928237915
2804,images/Cropped Image5691.jpg,SBS BREAKWATER,0.9948723072609332
2805,images/Cropped Image5691.jpg,Ralocr,0.6776328801561242
2806,images/Cropped Image5692.jpg,Ralocr ,0.6012551311038994
2807,images/Cropped Image5694.jpg,ERVIcEA,0.15147066610524051
2808,images/Cropped Image5694.jpg,WATER,0.999933946155916
2809,images/Cropped Image5694.jpg,CON,0.19424262642860413
2810,images/Cropped Image5698.jpg,Ralocr,0.5540288911751805
2811,images/Cropped Image5703.jpg,Bm,0.16597251931405954
2812,images/Cropped Image5703.jpg,HUMBER,0.9992476907444738
2813,images/Cropped Image5703.jpg,SUREY,0.37880192323667655
2814,images/Cropped Image5703.jpg,GUARDIAN,0.9659362735992826
2815,images/Cropped Image5709.jpg,Mp The Brady,0.3930331881325891
2816,images/Cropped Image5710.jpg,ThE,0.40478604516562716
2817,images/Cropped Image5710.jpg,brady,0.5001552140478704
2818,images/Cropped Image5711.jpg,Msc Krystal,0.4569713989673485
2819,images/Cropped Image5711.jpg,MSC,0.9914029477550323
2820,images/Cropped Image5712.jpg,MHERE,0.12309755971997437
2821,images/Cropped Image5712.jpg,VNE:,0.11341749131679535
2822,images/Cropped Image5712.jpg,4,0.1315383302597164
2823,images/Cropped Image5712.jpg,W,0.24335084985411015
2824,images/Cropped Image5712.jpg,M,0.10272977405069028
2825,images/Cropped Image5712.jpg,VIER(,0.13697484184883296
2826,images/Cropped Image5712.jpg,V,0.868580857885096
2827,images/Cropped Image5712.jpg,MAERSK LINE,0.7313967121853553
2828,images/Cropped Image5712.jpg,V(,0.3111357001293702
2829,images/Cropped Image5713.jpg,VNER:,0.15391820168838397
2830,images/Cropped Image5714.jpg,Bid FT,0.25428072820348246
2831,images/Cropped Image5714.jpg,BicHFI,0.32330455319096285
2832,images/Cropped Image5715.jpg,Biclh,0.15136865386830453
2833,images/Cropped Image5717.jpg,BicWHT,0.30264497042952454
2834,images/Cropped Image5716.jpg,Bielh,0.20679471820719764
2835,images/Cropped Image5716.jpg,BiclFT,0.3338020058591581
2836,images/Cropped Image5718.jpg,~Gray,0.2898779978360412
2837,images/Cropped Image5718.jpg,TeST,0.15898019075393677
2838,images/Cropped Image5727.jpg,ISUMFERTH,0.21783940050906053
2839,images/Cropped Image5730.jpg,LSUNFERTH,0.16015120705074687
2840,images/Cropped Image5733.jpg,SIDER LiU,0.4379682120462257
2841,images/Cropped Image5735.jpg,SIdER LiU,0.4018658974764987
2842,images/Cropped Image5736.jpg,SIdER LiU,0.26807068497675735
2843,images/Cropped Image5737.jpg,5,0.3586837329127235
2844,images/Cropped Image5737.jpg,SAFETY FIRST,0.8037629273056638
2845,images/Cropped Image5737.jpg,oNDE ExniET,0.11338543854570984
2846,images/Cropped Image5737.jpg,MehMe,0.2701052206374821
2847,images/Cropped Image5738.jpg,SAFETY FIRST,0.9833344673829927
2848,images/Cropped Image5738.jpg,ONCE,0.13512656092643738
2849,images/Cropped Image5738.jpg,EHNIET,0.3177836794209881
2850,images/Cropped Image5738.jpg,DADAYLI 1,0.6294899534353443
2851,images/Cropped Image5738.jpg,Mehnet,0.700184396409163
2852,images/Cropped Image5739.jpg,'MehMet DADAYLI ,0.3722682010637276
2853,images/Cropped Image5740.jpg,SAFET FIRST,0.6084155749684672
2854,images/Cropped Image5740.jpg,ondE,0.4169614017009735
2855,images/Cropped Image5740.jpg,EHnIE,0.16406460080142596
2856,images/Cropped Image5740.jpg,DADAYLI 1,0.578944130687744
2857,images/Cropped Image5740.jpg,Mehmet,0.5302687144908373
2858,images/Cropped Image5742.jpg,AASLI,0.6558651404438837
2859,images/Cropped Image5744.jpg,AASLI,0.8615795180478101
2860,images/Cropped Image5746.jpg,ArdEA,0.18797670837015507
2861,images/Cropped Image5747.jpg,ArdEA,0.2841541148396436
2862,images/Cropped Image5748.jpg,Ardea,0.677191715045416
2863,images/Cropped Image5750.jpg,"""HIH",0.17648640275001526
2864,images/Cropped Image5755.jpg,MAPLE,0.9996387500837558
2865,images/Cropped Image5756.jpg,MAPLE,0.9997534816558548
2866,images/Cropped Image5757.jpg,ROSE,0.338895320892334
2867,images/Cropped Image5758.jpg,ROSE,0.486430287361145
2868,images/Cropped Image5761.jpg,KETHI,0.9338148046818476
2869,images/Cropped Image5764.jpg,HANSA ShiPPiNG,0.296816654919774
2870,images/Cropped Image5764.jpg,KETHI,0.9587563133463025
2871,images/Cropped Image5765.jpg,KETHI,0.9574602186724138
2872,images/Cropped Image5766.jpg,BveR Greet,0.27679591954506094
2873,images/Cropped Image5766.jpg,EVEF,0.7286247611045837
2874,images/Cropped Image5772.jpg,EvER GreET,0.2622775559378172
2875,images/Cropped Image5772.jpg,FVERGREEH,0.2914946675918039
2876,images/Cropped Image5773.jpg,AST,0.4455550615595017
2877,images/Cropped Image5773.jpg,MALTA,0.9998386763066093
2878,images/Cropped Image5776.jpg,PAPER MOoN,0.40004875729196715
2879,images/Cropped Image5777.jpg,PAPER MOON,0.9053866472544402
2880,images/Cropped Image5778.jpg,StenaLine,0.5446317041047856
2881,images/Cropped Image5778.jpg,Stenaline,0.9177190409883551
2882,images/Cropped Image5778.jpg,Connectingeuroge,0.17084088037459164
2883,images/Cropped Image5781.jpg,fast KIL,0.22053284369381188
2884,images/Cropped Image5783.jpg,Fast KiL,0.18408201547064384
2885,images/Cropped Image5783.jpg,MMMFAST:-LINESCOU,0.14210415543188637
2886,images/Cropped Image5785.jpg,Fast KiL,0.2734315439712583
2887,images/Cropped Image5786.jpg,HMMFAST-LINESCOU,0.12536279363534103
2888,images/Cropped Image5789.jpg,JAMES cook,0.9154192919927704
2889,images/Cropped Image5792.jpg,JAMES cook,0.8995721336787297
2890,images/Cropped Image5793.jpg,ARKLOW FUTURE,0.3915813685666064
2891,images/Cropped Image5795.jpg,Arklow RAvEN,0.4302043945332871
2892,images/Cropped Image5797.jpg,Arklow RAvEN,0.34389856126470253
2893,images/Cropped Image5798.jpg,Arklow RAveN,0.19678912484698236
2894,images/Cropped Image5799.jpg,cosco SHIPPING,0.48614557403528375
2895,images/Cropped Image5800.jpg,ACTA ORION,0.9933084502188868
2896,images/Cropped Image5800.jpg,Acta Marine,0.8907590349333954
2897,images/Cropped Image5801.jpg,ACTA ORION,0.9932336095919845
2898,images/Cropped Image5801.jpg,Acta Marine,0.9963421523902095
2899,images/Cropped Image5802.jpg,ACTA ORION,0.9965711245275493
2900,images/Cropped Image5802.jpg,Acta Marine,0.9976264493514814
2901,images/Cropped Image5803.jpg,@NE,0.45712356252597003
2902,images/Cropped Image5803.jpg,MAERSKI,0.7558555254403807
2903,images/Cropped Image5803.jpg,Maersk,0.5263145938671353
2904,images/Cropped Image5803.jpg,HEE,0.14477421464244938
2905,images/Cropped Image5803.jpg,MAERSK ,0.14720690869338854
2906,images/Cropped Image5803.jpg,Godeleret<,0.13862378864006
2907,images/Cropped Image5803.jpg,MAEREK,0.5941918074396343
2908,images/Cropped Image5803.jpg,EE D E,0.38594343153233596
2909,images/Cropped Image5804.jpg,Lyersk,0.10592102071180144
2910,images/Cropped Image5811.jpg,HHEHLE,0.12424606419463688
2911,images/Cropped Image5812.jpg,PATRON,0.9984923331642506
2912,images/Cropped Image5812.jpg,WWWVERTOMNL,0.9998893276154831
2913,images/Cropped Image5813.jpg,PATRON,0.9984198915341985
2914,images/Cropped Image5813.jpg,WWWVERTOMNL,0.9998971637299902
2915,images/Cropped Image5815.jpg,PATRON,0.9989734947693039
2916,images/Cropped Image5816.jpg,WWWVERTOM NL,0.872319054405161
2917,images/Cropped Image5818.jpg,ARKLOW FAME,0.9709562712045843
2918,images/Cropped Image5818.jpg,estponL,0.11066441692809945
2919,images/Cropped Image5820.jpg,ARKLOW FAME,0.9846460083482448
2920,images/Cropped Image5821.jpg,"1z""",0.31587080944880536
2921,images/Cropped Image5821.jpg,TMS BITTERN,0.9865787412639809
2922,images/Cropped Image5822.jpg,"13""",0.2588516173728179
2923,images/Cropped Image5822.jpg,TMS BITTERN,0.9735629628290686
2924,images/Cropped Image5823.jpg,"Ea""",0.2400726567164469
2925,images/Cropped Image5823.jpg,TMS BITTERN,0.7967262363288088
2926,images/Cropped Image5825.jpg,OLYMPIC,0.9858145691249075
2927,images/Cropped Image5825.jpg,ELECTRA,0.9999439487386765
2928,images/Cropped Image5828.jpg,UT7S5XL,0.36494475209696603
2929,images/Cropped Image5828.jpg,HIGHLANDKNIGHT,0.995984381439279
2930,images/Cropped Image5829.jpg,UT755XL,0.35882511614880397
2931,images/Cropped Image5829.jpg,HIGHLANDKNIGHT,0.9991760272043926
2932,images/Cropped Image5829.jpg,RESCUE ZONE,0.9912071623932278
2933,images/Cropped Image5830.jpg,NOORTRUCK,0.9918216713366466
2934,images/Cropped Image5830.jpg,[O7403158,0.6867956166091408
2935,images/Cropped Image5831.jpg,403158,0.9134938991801529
2936,images/Cropped Image5831.jpg,NOORTRUCK,0.9901639346890142
2937,images/Cropped Image5832.jpg,[o74034158,0.32319276706059835
2938,images/Cropped Image5832.jpg,NOORTRUCK,0.9923837417152811
2939,images/Cropped Image5846.jpg,Stolt Kingfisher,0.8830033418220415
2940,images/Cropped Image5846.jpg,a,0.5494936810696913
2941,images/Cropped Image5848.jpg,Stolt Kingfisher,0.8789845316708257
2942,images/Cropped Image5848.jpg,@,0.14422005478846334
2943,images/Cropped Image5849.jpg,Kingfisher,0.9996548844219755
2944,images/Cropped Image5849.jpg,C&,0.21527173491241985
2945,images/Cropped Image5849.jpg,Stolt,0.9989570994656197
2946,images/Cropped Image5850.jpg,OOGL,0.24922776222229004
2947,images/Cropped Image5850.jpg,Hong,0.22586454451084137
2948,images/Cropped Image5853.jpg,GOMERA,0.9998506328531687
2949,images/Cropped Image5853.jpg,RE- Seu,0.4745141893501768
2950,images/Cropped Image5855.jpg,GOMERA,0.9998889405457989
2951,images/Cropped Image5855.jpg,RE Seu,0.8702440571762295
2952,images/Cropped Image5856.jpg,FRI OCEAN,0.9971432937144429
2953,images/Cropped Image5858.jpg,FRI OCEAN,0.9967405049513716
2954,images/Cropped Image5865.jpg,vietato FUMARE,0.37345380707573916
2955,images/Cropped Image5865.jpg,No ShOKING,0.3367206311501115
2956,images/Cropped Image5866.jpg,Vietato FUMARE,0.5556233196616109
2957,images/Cropped Image5866.jpg,NO ShOKING,0.19795844171675608
2958,images/Cropped Image5866.jpg,Acquamarina,0.6392315672797054
2959,images/Cropped Image5869.jpg,acquamarina,0.4247553170729767
2960,images/Cropped Image5870.jpg,M,0.9885816569218129
2961,images/Cropped Image5870.jpg,ML RORo,0.6036831591635999
2962,images/Cropped Image5872.jpg,M,0.9962205901541807
2963,images/Cropped Image5877.jpg,"S,C",0.2806458361365707
2964,images/Cropped Image5877.jpg,255)>,0.24606345959858197
2965,images/Cropped Image5878.jpg,"S, C",0.1049162819981575
2966,images/Cropped Image5884.jpg,Slena Line,0.6728553939624801
2967,images/Cropped Image5884.jpg,StenalLine,0.5524998229728154
2968,images/Cropped Image5884.jpg,Connecting Europe,0.9185824107326872
2969,images/Cropped Image5885.jpg,No SMOKING,0.5705768268265393
2970,images/Cropped Image5885.jpg,IYo 9349209,0.33109184819162635
2971,images/Cropped Image5885.jpg,MALIY,0.7051879915456756
2972,images/Cropped Image5886.jpg,MALY,0.45643505454063416
2973,images/Cropped Image5886.jpg,85,0.9300475652488823
2974,images/Cropped Image5886.jpg,2 6,0.2367389582477402
2975,images/Cropped Image5887.jpg,No SMOKING,0.6063527753109537
2976,images/Cropped Image5887.jpg,Io 9349209,0.30485354960317107
2977,images/Cropped Image5888.jpg,WAgENboro,0.2003368729345443
2978,images/Cropped Image5888.jpg,HEYN,0.993424117565155
2979,images/Cropped Image5889.jpg,WAgENboro,0.24205018074843843
2980,images/Cropped Image5892.jpg,HEYN,0.9724230170249939
2981,images/Cropped Image5892.jpg,Ac,0.5277141091182184
2982,images/Cropped Image5898.jpg,HEYN,0.9967448711395264
2983,images/Cropped Image5901.jpg,'ISAAc NEWTON,0.47723704313711796
2984,images/Cropped Image5902.jpg,'ISAAc NEWTON,0.6472467270391256
2985,images/Cropped Image5904.jpg,Maers<,0.5135341725862405
2986,images/Cropped Image5904.jpg,Vaersk ,0.4673066925644698
2987,images/Cropped Image5904.jpg,Maersk,0.5664447314553163
2988,images/Cropped Image5904.jpg,Vdersk,0.2590597156695557
2989,images/Cropped Image5904.jpg,CEFS C,0.17287123130737903
2990,images/Cropped Image5904.jpg,VAERS<,0.2829422401717181
2991,images/Cropped Image5904.jpg,MaeRK,0.22866817507307322
2992,images/Cropped Image5904.jpg,MaERSK,0.26655656532241406
2993,images/Cropped Image5904.jpg,Maeask,0.14650810233746026
2994,images/Cropped Image5904.jpg,Maersk,0.8529781320608766
2995,images/Cropped Image5904.jpg,Waerak,0.37627832311578574
2996,images/Cropped Image5904.jpg,W,0.1525084824263354
2997,images/Cropped Image5904.jpg,MAERSK LINE,0.9433874779860442
2998,images/Cropped Image5907.jpg,HOLyHEADETOWINg,0.14405564765988393
2999,images/Cropped Image5907.jpg,AFon,0.40854743123054504
3000,images/Cropped Image5907.jpg,Lligwy,0.6482975216034746
3001,images/Cropped Image5908.jpg,HOLIHEAD ToWiNg,0.1317218998113833
3002,images/Cropped Image5908.jpg,AFon,0.4173925220966339
3003,images/Cropped Image5908.jpg,Lliqwy,0.414431367019356
3004,images/Cropped Image5909.jpg,HOLYHED,0.43311106875802075
3005,images/Cropped Image5909.jpg,TOING,0.7718695415357788
3006,images/Cropped Image5909.jpg,AFon,0.2757718563079834
3007,images/Cropped Image5909.jpg,Afon Lliqwy,0.2773660872137921
3008,images/Cropped Image5909.jpg,Deaumaris,0.3369795995973816
3009,images/Cropped Image5909.jpg,Lligwy,0.7969429440825877
3010,images/Cropped Image5912.jpg,"COScO , SHIPPING",0.28859216938811455
3011,images/Cropped Image5913.jpg,"cosco , SHIPPING",0.5014648347816056
3012,images/Cropped Image5915.jpg,BVEF,0.11236459016799927
3013,images/Cropped Image5915.jpg,GeN,0.11439651212508559
3014,images/Cropped Image5915.jpg,EVERGREEN,0.6779460568958808
3015,images/Cropped Image5918.jpg,ORC,0.9899383228980194
3016,images/Cropped Image5918.jpg,ORC,0.9910381907543895
3017,images/Cropped Image5918.jpg,ORWELL,0.9986071760429245
3018,images/Cropped Image5918.jpg,ORWELL,0.9988380212093131
3019,images/Cropped Image5918.jpg,ORWELL RIVER CRUISES,0.9092908401226077
3020,images/Cropped Image5918.jpg,LADY,0.9874970316886902
3021,images/Cropped Image5918.jpg,320,0.5987220134665339
3022,images/Cropped Image5918.jpg,LAIDY,0.9254033661796189
3023,images/Cropped Image5918.jpg,01473 258070   wwworwellrivercruises €,0.8002741343374858
3024,images/Cropped Image5918.jpg,ORC,0.9950107195869309
3025,images/Cropped Image5918.jpg,com,0.899064555314682
3026,images/Cropped Image5918.jpg,ORWELL LADY,0.9733524193444737
3027,images/Cropped Image5919.jpg,ORC,0.9904560329498915
3028,images/Cropped Image5919.jpg,ORC,0.9613177180290222
3029,images/Cropped Image5919.jpg,ORWELL,0.9986672495159375
3030,images/Cropped Image5919.jpg,ORWELL,0.9987022027512855
3031,images/Cropped Image5919.jpg,ORWELL,0.9902581494291421
3032,images/Cropped Image5919.jpg,LADY,0.9818507432937622
3033,images/Cropped Image5919.jpg,rfd,0.13663861327901733
3034,images/Cropped Image5919.jpg,LAIDY,0.8015268598731857
3035,images/Cropped Image5919.jpg,01473 258070,0.8341507593422633
3036,images/Cropped Image5919.jpg,ORWELL LADY,0.752306900051963
3037,images/Cropped Image5920.jpg,'ORWELL,0.8924990097626532
3038,images/Cropped Image5920.jpg,ORWELL,0.99863200391387
3039,images/Cropped Image5920.jpg,LADY,0.9810124039649963
3040,images/Cropped Image5920.jpg,370,0.32608489578719513
3041,images/Cropped Image5920.jpg,LAIDY,0.5980877491333193
3042,images/Cropped Image5920.jpg,ORWELL LADY,0.9769365624030188
3043,images/Cropped Image5921.jpg,PANDA,0.9985511220483814
3044,images/Cropped Image5923.jpg,WueAD,0.14596163693725855
3045,images/Cropped Image5923.jpg,MAerSK LINE,0.33200515187596863
3046,images/Cropped Image5924.jpg,MAERSK LINE,0.4969701511406528
3047,images/Cropped Image5925.jpg,SWRE SEABED,0.5113136798332301
3048,images/Cropped Image5925.jpg,SEABED WORKER,0.964960436690037
3049,images/Cropped Image5927.jpg,SwIRE SEAEED,0.4880014363624135
3050,images/Cropped Image5927.jpg,SEABED WORKER,0.667238536010078
3051,images/Cropped Image5929.jpg,Vowe,0.2583126127719879
3052,images/Cropped Image5929.jpg,M,0.6590836980823411
3053,images/Cropped Image5930.jpg,ctowe,0.20915453074206228
3054,images/Cropped Image5936.jpg,VALENTINA,0.9876511736706826
3055,images/Cropped Image5940.jpg,VALENTINA,0.8216825430522037
3056,images/Cropped Image5942.jpg,VALENTINA,0.9902015515083433
3057,images/Cropped Image5943.jpg,TINA,0.8933872580528259
3058,images/Cropped Image5945.jpg,TEST,0.992728590965271
3059,images/Cropped Image5945.jpg,~GRAY,0.5100224185512995
3060,images/Cropped Image5946.jpg,CopmobcitrJ060,0.15182885431093343
3061,images/Cropped Image5948.jpg,COPI,0.19824154675006866
3062,images/Cropped Image5950.jpg,Paper Moon,0.2979426901519319
3063,images/Cropped Image5951.jpg,TiwaLA,0.46360836723281895
3064,images/Cropped Image5960.jpg,OOCL,0.558903157711029
3065,images/Cropped Image5960.jpg,ScaNdinavia,0.42243830275657124
3066,images/Cropped Image5960.jpg,00,0.1823534688983305
3067,images/Cropped Image5962.jpg,AAL Kobe,0.4069433734257437
3068,images/Cropped Image5962.jpg,Aal,0.5787850730929563
3069,images/Cropped Image5963.jpg,aal,0.44216419540070945
3070,images/Cropped Image5964.jpg,AA,0.7600539347857389
3071,images/Cropped Image5964.jpg,Aal,0.5465522031440233
3072,images/Cropped Image5965.jpg,WE,0.39130863980951924
3073,images/Cropped Image5966.jpg,No smoring,0.3011311495100121
3074,images/Cropped Image5967.jpg,No smoring,0.13406258258882184
3075,images/Cropped Image5967.jpg,FiROT,0.33193605405872667
3076,images/Cropped Image5968.jpg,smokino,0.2897383584079463
3077,images/Cropped Image5968.jpg,FIR HT,0.18694246501628123
3078,images/Cropped Image5969.jpg,SIEM RUbY,0.39049930730057847
3079,images/Cropped Image5970.jpg,SIEM RUbY,0.17538985588321004
3080,images/Cropped Image5970.jpg,RESCUE ZONE,0.9775236797175665
3081,images/Cropped Image5971.jpg,copMobcKMH 3067,0.20020672913926316
3082,images/Cropped Image5973.jpg,copMobcKMH 3067,0.2352410290377807
3083,images/Cropped Image5974.jpg,copMobcKMH 3067,0.26326482931031897
3084,images/Cropped Image5975.jpg,Emg,0.3700775784411423
3085,images/Cropped Image5975.jpg,KUPER,0.42065712636340563
3086,images/Cropped Image5978.jpg,STPOWe,0.15313810272515335
3087,images/Cropped Image5977.jpg,Em,0.8199686032526912
3088,images/Cropped Image5977.jpg,KUper,0.23276559391235813
3089,images/Cropped Image5977.jpg,STPowe,0.14326942327095524
3090,images/Cropped Image5979.jpg,FAST sus,0.7081354136407945
3091,images/Cropped Image5979.jpg,HfAST LINES COH,0.24115535045143988
3092,images/Cropped Image5980.jpg,FAST sus,0.48923735477201447
3093,images/Cropped Image5980.jpg,wfAST LINES COH,0.5272617561783711
3094,images/Cropped Image5982.jpg,VMFAST LINES COH,0.33354515905944854
3095,images/Cropped Image5983.jpg,FAST suS,0.9463713012117146
3096,images/Cropped Image5984.jpg,VjerS<,0.1434200229427367
3097,images/Cropped Image5984.jpg,honte,0.4043051392079221
3098,images/Cropped Image5984.jpg,AZUL,0.45919075799317494
3099,images/Cropped Image5984.jpg,HAMBURG SUD,0.924781133394003
3100,images/Cropped Image5986.jpg,honte,0.19957828491051344
3101,images/Cropped Image5986.jpg,AZUL,0.6385844945907593
3102,images/Cropped Image5986.jpg,HAMBURG SUd,0.6644723489461614
3103,images/Cropped Image5987.jpg,FAR SITELLA,0.9101993070803586
3104,images/Cropped Image5988.jpg,MS_ BOXER,0.7369454918952782
3105,images/Cropped Image5989.jpg,MS   BOXER,0.46082754284989635
3106,images/Cropped Image5998.jpg,ANTARES,0.9994364674307914
3107,images/Cropped Image5999.jpg,ANTARES,0.9996589006618501
3108,images/Cropped Image6000.jpg,ROI,0.31007075705252374
3109,images/Cropped Image6000.jpg,ANTARES,0.9997084682886973
3110,images/Cropped Image6002.jpg,MAERSK LINE,0.5923896677706608
3111,images/Cropped Image6004.jpg,Nj Smokinj,0.13173330090799207
3112,images/Cropped Image6005.jpg,Nd Smokin;,0.16558843959753972
3113,images/Cropped Image6005.jpg,AnukeT Sapphire,0.21651272581562303
3114,images/Cropped Image6006.jpg,AnukeT SAPPHIRE,0.38760999610424546
3115,images/Cropped Image6007.jpg,ND SMOKIN?,0.1688838902195471
3116,images/Cropped Image6007.jpg,AnukeT SAPphiRe,0.12291684546363348
3117,images/Cropped Image6008.jpg,SMOKING,0.7751574097979157
3118,images/Cropped Image6008.jpg,Philipp,0.6452016820254939
3119,images/Cropped Image6008.jpg,Essberoer,0.3237837043614272
3120,images/Cropped Image6009.jpg,SMoKIng,0.3913998845586508
3121,images/Cropped Image6011.jpg,Phiipp,0.6343880496957564
3122,images/Cropped Image6011.jpg,Essberoer,0.6809237404765557
3123,images/Cropped Image6012.jpg,Philipp,0.6452016820254939
3124,images/Cropped Image6012.jpg,Essberoer,0.3237837043614272
3125,images/Cropped Image6013.jpg,M $ C,0.4366888376918114
3126,images/Cropped Image6014.jpg,NAVIGIA,0.970144890147394
3127,images/Cropped Image6014.jpg,JSSELDIJK,0.8280808111958582
3128,images/Cropped Image6014.jpg,APOLLO,0.9640594900021082
3129,images/Cropped Image6015.jpg,JSSElDIJK,0.32414151764512333
3130,images/Cropped Image6015.jpg,APOLLO,0.9581209699770359
3131,images/Cropped Image6016.jpg,APOLLO,0.9188131093232808
