created_at,user_name,description,user_location,text,language,hashtags,media_url,place
2017-04-22 07:38:27+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",The first cruise visitor of the year @PortsmouthPort #PhoenixReisen #Deutschland #Portsmouth https://t.co/u3UXbUSnLC,en,"['PhoenixReisen', 'Deutschland', 'Portsmouth']",['https://pbs.twimg.com/media/C-AC5GiXgAEUf-6.jpg'],
2017-04-04 20:57:20+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",The @FredOlsenCruise #Boudicca departing #Falmouth on 1 April. https://t.co/nnfce6ZXwj,en,"['Boudicca', 'Falmouth']",['https://pbs.twimg.com/media/C8mNJbOW0AENKR2.jpg'],
2017-04-03 10:22:41+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",HMS Lancaster arriving Plymouth Sound after tow from Portsmouth. @MTSGroupUK #RoyalNavy #Type23 #Lancaster https://t.co/WUQjlDLeot,en,"['RoyalNavy', 'Type23', 'Lancaster']",['https://pbs.twimg.com/media/C8eySLpW0AEVUuN.jpg'],
2017-04-02 17:41:00+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",RFA Tidespring arrives A&amp;P Falmouth for finishing touches. #Tidespring #Falmouth #cornwall https://t.co/CSNzRMucr5,en,"['Tidespring', 'Falmouth', 'cornwall']",['https://pbs.twimg.com/media/C8bMv4eW0AIII5v.jpg'],
2017-04-01 16:19:37+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",The naval tanker RFA #Tidespring at anchor ahead of first arrival tomorrow. #Falmouth #cornwall https://t.co/yw0jy8Y5Iv,en,"['Tidespring', 'Falmouth', 'cornwall']",['https://pbs.twimg.com/media/C8VwpZYXkAEVZGv.jpg'],
2017-04-01 09:37:59+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",Waiting for arrival of first new naval tanker for RFA in 24 years. #Tidespring #Falmouth https://t.co/meOzoqiTwQ,en,"['Tidespring', 'Falmouth']",['https://pbs.twimg.com/media/C8UUwa3XkAAqoy3.jpg'],
2017-03-27 18:06:31+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",Loving the longer days already! @pandocruises #Oceana departing @ABPSouthampton https://t.co/dkPrcNwr7O,en,['Oceana'],['https://pbs.twimg.com/media/C78ZDQhWsAQxwqQ.jpg'],
2017-03-17 17:11:00+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England","An old favourite, beautiful #Bretagne @BrittanyFerries @PortsmouthPort https://t.co/zgNJgVtjJH",en,['Bretagne'],['https://pbs.twimg.com/media/C7IskO_XUAA46uS.jpg'],
2017-03-17 10:13:29+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",New arrival at #Portsmouth graveyard. Ex-RFA Black Rover joining sister Gold Rover for disposal. @MTSGroupUK https://t.co/syD4chEx4m,en,['Portsmouth'],['https://pbs.twimg.com/media/C7HNI0NW4AAvNAX.jpg'],
2017-03-16 17:15:47+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",The @BrittanyFerries #PontAven on finals for @PortsmouthPort https://t.co/94eXFmj8F9,en,['PontAven'],['https://pbs.twimg.com/media/C7DkRbOW0AIvw2y.jpg'],
2017-03-16 15:44:37+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",Here's 'Big Bob' minus the fog. Return call at #Portsmouth @MSCSealift #USNS #RobertEPeary https://t.co/M6r7UoeJk4,en,"['Portsmouth', 'USNS', 'RobertEPeary']",['https://pbs.twimg.com/media/C7DPaeBW0AEm-qW.jpg'],
2017-03-12 13:05:22+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England","Fog gone, replaced by rain! for departure of @MSCSealift #USNS #RobertEPeary #Portsmouth #dreich https://t.co/gk44R8BIG6",en,"['USNS', 'RobertEPeary', 'Portsmouth', 'dreich']",['https://pbs.twimg.com/media/C6uEeo3WkAAL7r7.jpg'],
